peliId|directorId|titol|durada|valoracio
4250|21737|Pornorama|94|6.3
62128|234836|Raiders of the Lost Ark - The Adaptation|100|6.3
8373|865|Transformers: Revenge of the Fallen|150|6.0
62320|66150|Home|95|7.9
24734|65304|K2|102|5.7
75317|1141841|Dabbe|108|3.3
8939|56380|Tulpan|100|5.6
35404|5029|The File on Thelma Jordon|100|6.3
91205|939271|Bling: A Planet Rock|90|0.0
53906|2891|Jet Pilot|112|5.2
19079|84061|Phoebe in Wonderland|96|7.0
19265|1243|Whatever Works|92|6.8
12556|54050|Ghosts of Girlfriends Past|100|5.6
43638|145612|Holly|114|6.9
4990|18392|Hustle|120|6.4
43192|19093|Houdini|106|6.6
11322|638|Public Enemies|140|6.5
8355|5714|Ice Age: Dawn of the Dinosaurs|94|6.5
10821|66979|120|114|7.5
47075|94342|Samson and Delilah|101|5.7
41385|126303|Final Approach|100|5.7
25728|8514|The Mob|87|6.0
20301|834|Daisy Kenyon|99|6.4
24232|87055|Is It College Yet?|90|7.4
242737|28464|Irena do domu!|90|0.0
50201|103679|The Journey to Melonia|101|6.8
52109|11147|Love Streams|141|7.4
251657|222298|Blue Week|70|6.0
24927|92844|Night Of The Living Dead 3D|80|4.0
183871|1000620|Mumia Abu-Jamal: A Case for Reasonable Doubt?|74|0.0
156063|1032100|Off the Charts: The Song-Poem Story|58|0.0
10024|11151|My Sister's Keeper|109|7.1
10788|66829|Kambakkht Ishq|142|4.3
15423|72619|Hood of Horror|84|4.2
33321|195735|The Dirt Bike Kid|90|5.3
69426|139896|Kandukondain Kandukondain|157|6.4
16226|1185900|Lady Death|80|5.8
42659|94218|Blonde Crazy|79|5.9
62186|84641|Pittsburgh|91|5.3
22612|88648|The Lucky Texan|61|3.9
19913|87742|(500) Days of Summer|95|7.2
47104|119294|Through the Olive Trees|103|7.4
47920|82171|Magnificent Obsession|112|8.0
82474|14855|7th Heaven|110|6.9
45184|13980|Madame Bovary|115|6.3
18480|6767|Brüno|83|5.4
266814|108657|1939: Hollywood's Greatest Year|69|8.0
4931|14773|Madigan|101|5.6
301233|33156|Terrified|95|3.7
18901|117949|The Pinchcliffe Grand Prix|88|7.9
14728|2388|The Librarian: The Curse of the Judas Chalice|95|5.9
16911|80999|The Inhabited Island|115|5.4
70648|559102|Gravehopping|103|6.0
8884|56197|Franklyn|98|5.9
38940|124783|Men of War|103|5.5
14758|77775|Good Dick|86|6.1
767|11343|Harry Potter and the Half-Blood Prince|153|7.4
59847|11983|Mélo|112|6.8
60623|11983|Love Unto Death|92|7.0
14687|23946|Eichmann|100|5.7
351862|589610|Blue Blood|95|0.0
10353|64909|The Visitors II: The Corridors of Time|118|5.8
49360|1278502|Who Killed Nancy?|0|6.8
245367|82618|Summer of Fear|91|0.0
9592|58116|Open Water 2: Adrift|94|5.2
68572|1726|Possessed|89|4.3
84278|39996|The Group|152|4.7
43195|15127|Senso|118|7.1
23964|543207|Slap Shot 2: Breaking the Ice|104|4.2
14531|176484|The Mark of Cain|87|5.5
76465|8823|The Strawberry Blonde|97|6.3
51302|55983|The Muppet Musicians of Bremen|50|0.0
76452|12329|A Brief Vacation|112|5.3
14197|55379|My Sassy Girl|92|6.1
48773|65981|Game of Death II|96|4.9
8054|280|The Imaginarium of Doctor Parnassus|123|6.3
19929|85333|9to5: Days in Porn|113|6.1
123777|1012174|Sink or Swim|48|8.0
3478|15127|Ludwig|235|7.5
30713|131122|Shiver|91|5.4
54759|151083|Blue Corner|85|0.0
30121|105720|Winter of Frozen Dreams|92|4.5
64901|21678|Cold Water|92|8.0
23720|90492|Humpday|94|5.6
14843|16908|Ten Inch Hero|97|6.7
8937|26882|Tokyo Sonata|120|6.9
9974|61267|Kill Your Darlings|94|7.0
22302|137427|Polytechnique|77|6.8
20382|86008|Visioneers|90|6.0
53868|26134|The Vault of Horror|83|6.5
69342|50583|The Dark Backward|101|5.1
83078|56738|Blue City|83|5.3
37516|19656|Judas Kiss|97|5.3
19727|16487|Streets of Blood|95|4.6
56150|543946|Jonathan Livingston Seagull|120|6.2
22215|3224|Cheri|86|5.9
18635|83415|One Week|94|6.9
4983|40378|Run, Simon, Run|74|6.0
53830|34799|'Neath the Arizona Skies|52|3.7
38971|61440|Pavement: Slow Century|85|10.0
49691|37451|Mortal Transfer|122|6.0
39415|16988|Loulou|101|6.3
20407|129478|The Answer Man|95|6.2
22408|71788|Rage at Dawn|87|7.3
23286|88976|Paradise Canyon|52|3.7
97995|1016035|Seven Years Bad Luck|62|5.6
67967|95293|The Gang's All Here|103|6.6
21208|59521|Orphan|123|6.7
131351|27676|Afterburn|103|4.3
16056|61346|Winged Creatures|95|6.2
53781|88648|Rainbow Valley|49|5.1
20943|36797|The Ugly Truth|96|6.4
67463|72908|Heimat: A Chronicle of Germany|925|9.0
82311|2746|Wild River|110|6.5
204996|1122764|My first war|82|0.0
47870|65452|High Hopes|112|7.5
104083|81285|Tulsa|90|6.5
21407|51023|The Collector|88|6.3
12403|28239|A Perfect Getaway|98|6.2
62547|48995|Fan-Fan the Tulip|102|5.6
15422|82859|Dark Ride|94|4.3
14833|21415|House|101|4.1
41183|1894|Dallas 362|100|5.5
44578|116306|Moonshot, the Flight of Apollo 11|90|5.9
20856|79656|Aliens in the Attic|86|5.3
17654|82194|District 9|112|7.3
24803|9248|Julie & Julia|123|6.6
38879|6817|The Beaches of Agnès|110|6.3
17335|80747|Obsessed|108|5.1
13836|58375|Race to Witch Mountain|98|5.4
20071|85552|Pagafantas|84|5.2
13730|35896|Black Box|90|5.2
15438|71307|My Stars|88|4.8
18126|36804|Hannah Montana: The Movie|102|6.0
14869|7775|G.I. Joe: The Rise of Cobra|118|5.6
14415|76832|Séraphine|125|6.6
30250|108346|Cold Souls|101|6.1
121895|20556|Daddy Nostalgia|105|7.2
17134|16938|12 Rounds|108|5.7
50719|213404|Silent Night, Deadly Night II|88|4.7
105703|64992|The Boys from Fengkuei|98|6.9
17199|81437|La Moitié gauche du frigo|90|5.0
20153|50300|Where Danger Lives|82|5.4
20777|66739|The Killing Room|93|5.5
54982|63713|Introducing Dorothy Dandridge|120|6.0
92989|64992|A Summer at Grandpa's|93|7.7
45999|64992|A Time to Live, a Time to Die|138|7.8
18908|1011|The One and Only|106|6.2
31067|3224|Fail Safe|86|7.0
39286|1174668|Four Last Songs|110|6.2
22600|88970|Gangster's Paradise: Jerusalema|120|6.8
99657|6818|Wings of Hope|65|7.7
40797|88648|The Trail Beyond|55|4.1
40743|88718|Winds of the Wasteland|54|5.2
17285|76927|Kill Buljo|93|6.6
12407|1270|Stone of Destiny|96|6.4
97252|76349|Okie Noodling|57|5.0
18440|105976|Days of Darkness|89|5.0
22602|34799|Randy Rides Alone|53|4.0
40799|88648|West of the Divide|54|3.8
40071|87918|Darlings!|101|5.0
19422|47705|Lost in Austen|184|6.9
31670|41040|Children of the Stork|80|6.5
38107|88648|The Star Packer|53|3.8
37047|116750|Love Hina Christmas Special: Silent Eve|46|5.5
66949|34614|Molière|260|3.6
77285|125690|Floating Clouds|123|7.4
64728|233660|Japanese Girls at the Harbor|72|5.0
11115|68167|Deal|85|5.2
22795|129723|Doing Time on Maple Drive|92|4.9
21878|115090|The Line|95|4.9
18585|83588|The Ramen Girl|122|6.1
19905|57692|The Goods: Live Hard, Sell Hard|90|5.4
22051|100516|Adam|99|6.9
25902|125681|Just Sex and Nothing Else|97|8.0
16634|80665|Alien Trespass|90|5.9
58421|74566|Ignition|99|2.8
56264|77747|Dillinger and Capone|95|5.3
31913|47773|Next Stop, Greenwich Village|111|7.2
14940|77651|Gigantic|99|5.8
24420|57270|The Time Traveler's Wife|107|6.7
13797|62797|Feast II: Sloppy Seconds|97|5.6
12605|73076|Katze im Sack|87|0.0
128856|1088045|Traffic Affairs|0|4.3
145066|15912|Waterland|95|5.8
31216|107753|I Can't Think Straight|80|7.3
23367|18342|Bandslam|111|5.4
49982|64992|A City of Sadness|157|7.5
45852|96446|Harvard Beats Yale 29-29|105|6.5
24999|92961|The Great Happiness Space: Tale of an Osaka Love Thief|78|7.1
16710|80602|Meet the Browns|100|6.0
19840|10965|I Love You, Beth Cooper|102|5.2
25047|3831|Le Deuxième Souffle|150|7.5
33199|1030914|No Regret|113|6.4
22025|1134988|Detroit Metal City|104|6.1
99599|64992|Daughter of the Nile|91|7.0
25183|54713|Paper Heart|88|5.7
19170|14520|Mystery Street|93|6.2
14745|48498|The Haunting of Molly Hartley|82|4.3
19585|84851|G-Force|88|5.1
41682|10179|Christopher Columbus: The Discovery|120|4.3
17336|53935|Fighting|105|5.5
11928|1776|Tetro|127|6.7
98289|95262|Seven Waves Away|100|8.7
99600|64992|Good Men, Good Women|108|7.8
18281|40199|Side Street|83|5.5
8895|56205|Adoration|100|5.9
18533|21183|Bronson|92|6.9
30319|228334|Feel The Noise|86|3.9
18820|56710|I Really Hate My Job|90|3.8
164741|68750|Little Richard|0|4.5
12839|94261|The Curiosity of Chance|98|5.8
15775|40243|If Only|92|6.5
44655|793|Susana|86|6.9
43384|70862|Vengeance Valley|83|4.0
46351|10516|Great Guy|75|6.6
18032|36697|The Secret of Moonacre|103|6.2
677|10139|Olympia Part One: Festival of the Nations|126|6.6
685|10139|Olympia Part Two: Festival of Beauty|100|6.2
92011|25873|Assault on Devil's Island|96|5.4
49835|1410839|Cinematographer Style|86|6.3
18759|25874|The Cell 2|94|3.4
87683|134156|Krakatoa: The Last Days|87|6.3
42638|8630|Queen Kelly|101|6.5
18568|33806|The Master Touch|112|6.0
33314|109537|Nora Roberts' Midnight Bayou|120|5.8
21657|82618|Northern Lights|120|5.8
20778|3831|Le Doulos|108|7.4
22492|19012|It Might Get Loud|97|7.4
17153|81353|Botched|95|6.1
21236|87314|Lonely Street|93|5.3
35059|67632|High Noon|90|5.3
43878|11528|A Day in the Country|40|7.5
29967|68|Moonfleet|87|5.9
68692|8500|7 Women|87|5.7
15641|60045|Vacancy 2: The First Cut|86|4.8
21955|52629|The Pom Pom Girls|89|5.2
43303|63713|Nora Roberts' Tribute|88|5.3
25704|12058|Post Grad|89|5.0
21371|45730|Goodbye Solo|91|6.6
23115|51000|Long John Silver|106|6.3
41427|126437|Questo piccolo grande amore|0|5.3
184781|27676|Voices|106|0.0
23049|18281|My Life in Ruins|95|5.6
26914|45577|Troll 2|95|3.6
121655|558007|London|85|5.0
15457|43993|Paris 36|120|6.2
758|11118|Murder Ahoy|93|7.2
41496|126707|A Dog Year|80|6.0
12410|72133|Good|96|6.3
45458|28615|The Romance of Astrea and Celadon|109|5.3
64544|28615|Boyfriends and Girlfriends|103|7.6
26320|1614|Taking Woodstock|120|6.2
41127|125544|Norma Jean & Marilyn|139|4.0
34869|113337|Cargo 200|89|7.1
24150|16848|Halloween II|105|5.1
65990|5917|Meteor|188|5.1
60216|3146|Five Graves to Cairo|96|6.9
21336|37360|The Dark Corner|99|6.9
35044|14132|Full Body Massage|93|5.5
2861|28615|A Good Marriage|97|6.7
23451|90139|Videocracy|85|6.4
25376|84714|The Secret in Their Eyes|129|7.8
59314|1197811|The Day After Trinity|88|8.0
12244|71923|9|79|6.6
58450|227842|Cosmonaut|0|5.7
5060|40940|Carry On Screaming|87|7.0
15809|77295|Green Street Hooligans 2|94|5.0
29914|1472|Randy & the Mob|91|4.8
52710|3776|Detective|95|6.8
40979|74878|Seven Sinners|87|6.6
22494|93468|Frequently Asked Questions About Time Travel|83|7.1
37903|6011|The White Ribbon|144|7.2
227370|1093734|The Handcuff King|94|5.7
18120|82724|Brain Drain|105|5.5
106006|1590431|Living with Michael Jackson: A Tonight Special|110|1.0
17445|74863|Green Lantern: First Flight|75|6.3
63581|237517|Louis Theroux: The Most Hated Family in America|60|7.6
23736|42309|Lies & Illusions|92|3.9
19898|54559|Pandorum|108|6.5
20171|59651|Paraiso Travel|110|5.8
21700|563855|Airbag|112|6.5
57412|37360|Peter Ibbetson|88|5.6
72083|71522|Death of a Cyclist|88|7.0
17046|58164|Skellig|98|4.6
6309|49009|Flood|110|4.5
10313|31511|The Men Who Stare at Goats|93|5.9
20715|36697|Immigrants (L.A. Dolce Vita)|78|5.3
17632|123551|The Hunt for Gollum|38|6.3
31936|37493|Welcome Mr. Marshall!|78|6.9
40954|20921|Beast from Haunted Cave|75|4.9
43255|97202|Street of Shame|87|7.7
689|10316|The Travelling Players|223|6.8
22774|1116251|Valentino: The Last Emperor|96|6.6
53430|13848|The Pilgrim|40|7.3
32317|33166|Le Million|83|6.7
47576|72646|Memories of Underdevelopment|97|7.1
2979|117168|Return of the Ghostbusters|85|5.2
17618|82101|Laid to Rest|90|5.2
19994|54025|Jennifer's Body|100|5.3
11323|1884|The Informant!|108|6.0
42762|157771|Hillsborough|101|4.0
3511|32250|The Broken|93|5.6
37317|8823|The Tall Men|122|6.2
25900|94169|Tension|95|6.7
29134|103008|Amreeka|96|6.3
12569|17403|Extract|92|5.7
19912|4755|The Final Destination|82|5.4
279606|1236075|Radio Inside|91|0.0
26367|80602|I Can Do Bad All By Myself|113|6.0
43757|79113|The Silver Stallion|93|4.3
23253|89669|Mr. Robinson Crusoe|76|0.0
114618|20412|The Wreck of the Mary Deare|105|5.8
18570|95687|Food, Inc.|94|7.3
36703|40864|Beeswax|100|7.4
46768|29433|Conspiracy of Torture|99|7.2
18724|44878|Attack of the 50 Foot Woman|65|4.8
22536|10099|Thirst|133|7.0
16873|80949|Battle for Terra|85|6.0
22326|88857|Forbidden Fruit|104|6.9
25643|62541|Love Happens|109|5.6
29963|10757|Bright Star|119|6.8
30685|5572|Blood Creek|90|5.2
25549|19328|Split Second|85|5.7
63615|237583|Un buen hombre|0|0.0
26009|29907|Scandal Sheet|82|6.5
26500|95550|Turn Left at the End of the World|110|6.2
35113|172|I Want You|87|5.9
40225|20849|Confidence Reigns|98|5.5
17455|58209|Hellraiser: Deader|88|4.4
12699|58209|Hellraiser: Hellworld|91|4.1
25532|230217|Chronicle of an Escape|103|6.2
23827|90591|Paranormal Activity|86|5.9
185591|9730|The Eagle Has Two Heads|93|7.0
28299|99667|Forever, Darling|91|9.0
16194|113876|Not Quite Hollywood|103|6.9
62396|15705|3 Ring Circus|103|5.5
18974|30508|The 3 Worlds of Gulliver|100|5.4
64450|56213|Kinatay|105|5.8
44208|2428|Angel|91|6.8
19136|83399|Hellzapoppin'|80|6.9
25112|93184|Ballast|96|7.0
28051|25826|5 Dolls for an August Moon|88|5.7
20178|95024|World's Greatest Dad|99|6.5
67612|544845|Black God, White Devil|120|6.8
25050|25645|Still Walking|114|7.5
43360|14353|Le Plaisir|97|6.8
41053|125354|Pyaasa|146|7.6
54563|11983|Muriel, or the Time of Return|115|7.0
76636|557134|Xala|123|7.0
22074|17087|Capitalism: A Love Story|120|7.0
91262|37302|Blood of the Beasts|20|8.0
22717|89154|Wanted|129|5.2
23128|94815|The Cove|92|7.9
28053|99496|City Island|104|6.9
24869|92743|Ink|106|6.5
90056|938146|The Cameraman's Revenge|12|7.2
126597|83784|Down to the Cellar|15|7.3
24561|17282|Yatterman|119|5.9
36800|119293|Metropia|86|6.3
14476|76946|Clubbed|95|7.3
104275|83784|The Pit, the Pendulum and Hope|15|7.1
21398|87494|Grace|84|5.1
23127|16848|The Haunted World of El Superbeasto|77|6.1
39506|82461|Story of a Prostitute|96|6.8
23202|11012|Trick 'r Treat|82|6.7
24001|67980|The Hills Run Red|81|5.1
22798|69597|Whip It|111|6.7
62635|235637|Unmistaken Child|102|4.7
61524|81930|A-Haunting We Will Go|68|4.9
19959|7213|Surrogates|89|5.9
18065|134129|Next Day Air|84|5.3
19908|91268|Zombieland|88|7.2
28665|101518|Fame|107|5.5
23044|89814|The September Issue|90|6.9
54191|15912|Paris Trout|93|4.5
18176|110343|Assassination of a High School President|93|6.1
23532|90277|How to Be a Serial Killer|91|4.8
46068|117773|Bud Abbott and Lou Costello in Hollywood|83|6.2
33474|29627|Abbott and Costello in the Foreign Legion|80|6.7
26688|130837|Sorority Row|101|5.3
22787|58498|Whiteout|101|5.3
4786|12529|Rudo & Cursi|102|6.1
24684|1176|An Education|100|6.9
77246|581423|David and Lisa|86|6.8
63795|29627|Abbott and Costello Meet Captain Kidd|70|6.2
63978|11983|Life Is a Bed of Roses|110|5.3
11156|48583|Coco Before Chanel|110|6.7
74469|49214|The Story of Louis Pasteur|86|6.6
44054|1190679|The Killing of John Lennon|114|6.1
26763|89930|Burma VJ: Reporting from a Closed Country|84|6.4
99189|142594|Werner Herzog Eats His Shoe|20|7.1
18710|102627|Capone|101|6.0
33476|29627|Abbott and Costello Meet the Keystone Kops|80|6.2
19899|12708|Couples Retreat|113|5.3
23706|78562|All About Steve|99|4.7
142084|116584|Hiroshima|80|5.0
39488|548836|Giant|88|7.0
106254|144821|The End of St. Petersburg|80|7.3
11807|71276|Jab We Met|145|7.2
17622|22140|Fifty Dead Men Walking|117|6.1
60773|24882|Bay of Angels|84|6.4
885|2891|The Docks of New York|76|6.8
126136|29962|Our Daily Bread|80|2.5
188858|944482|Lola|112|5.5
48214|2428|The Merry Jail|48|9.5
44685|116750|Love Hina Spring Special - I Wish Your Dream|48|4.7
92990|20640|Yellow Earth|89|7.9
43902|8636|Cleopatra|100|5.2
43850|71788|The Divorce of Lady X|92|6.8
33857|994327|Bye-Bye Bin Laden|0|0.0
33380|110577|Gayniggers from Outer Space|26|4.3
70569|1083127|The Windmill Movie|80|7.0
4734|16988|Van Gogh|158|6.6
42678|2891|The Shanghai Gesture|99|6.0
42537|8630|The Wedding March|113|6.1
16523|5953|Where the Wild Things Are|101|6.4
46931|137842|Georg|105|5.2
67062|544845|Entranced Earth|110|6.3
59239|543652|The Cloud-Capped Star|134|7.3
85927|29905|India Song|120|7.0
63107|9603|¡Que Viva México!|85|6.8
29124|102985|Get Thrashed|100|6.4
44630|70055|Aces High|114|4.3
53423|13848|Shoulder Arms|45|6.7
37340|97212|The Man Who Watched Trains Go By|82|6.3
38702|15890|Reckless|90|5.8
43990|58220|Lost Angels|116|6.5
18214|57665|Black Eagle|93|4.0
3513|16589|Legionnaire|98|5.2
19837|1039381|Beer Wars|89|5.9
25132|2294|Shorts|89|5.1
22803|37932|Law Abiding Citizen|109|7.2
32563|10146|The Flame and the Arrow|88|6.4
52941|106565|I, Monster|75|4.8
180576|5696|Rich in Love|105|7.2
33806|239672|The Misfortunates|108|7.3
50936|62410|Moon Warriors|83|6.0
8915|6495|Amelia|111|5.4
19904|45627|The Stepfather|101|5.4
120518|6349|See You in the Morning|119|5.7
24238|92733|Mary and Max|92|7.8
19918|3055|Spread|97|5.2
24056|90812|The Tournament|95|5.8
23512|33433|The Boys Are Back|104|6.4
31189|108072|Cairo Time|88|6.3
54154|132257|5th Day of Peace|103|4.5
85763|10076|The 7th Dawn|123|4.7
37637|46712|There's Always Tomorrow|84|7.4
94663|137349|The Round-Up|87|6.0
69912|4410|The Taking of Power by Louis XIV|90|6.9
51619|12238|The Sound Barrier|118|5.5
21058|233200|Spring in a Small Town|94|6.7
97029|557134|Ceddo|120|8.4
71041|68|The Tiger of Eschnapur|101|5.7
98914|144821|Mother|89|7.6
54419|33166|Under the Roofs of Paris|96|6.2
42788|4956|Before the Revolution|115|7.1
8926|56369|Afterschool|122|5.8
16398|81297|Dragonquest|90|2.3
24392|91559|The Dark Lurking|96|3.4
2973|1085341|Aelita: Queen of Mars|120|5.7
32928|228729|The Extraordinary Adventures of Mr. West in the Land of the Bolsheviks|94|5.5
22947|52443|Up in the Air|109|6.7
141640|21377|David Copperfield|0|4.8
168607|1090890|Expo Magic of the White City|116|7.2
13558|74653|H.H. Holmes: America's First Serial Killer|64|5.6
105419|125209|The Cuenca Crime|88|5.6
47430|2801|Korczak|115|7.3
34631|130789|You're Gonna Miss Me: A Film About Roky Erickson|91|6.8
234937|1041478|Forever|97|10.0
19035|83784|Dimensions of Dialogue|12|7.5
56619|83784|Darkness/Light/Darkness|8|7.4
26191|9888|35 Shots of Rum|100|6.5
23173|89824|Tormented|91|5.3
53985|151007|Mutant Pumpkins from Outer Space|27|6.0
49167|285104|Ali Zaoua: Prince of the Streets|99|6.3
39306|834|The 13th Letter|85|7.0
71171|37360|23 Paces to Baker Street|103|6.2
84089|126971|Maradona, the Hand of God|113|5.6
31021|105897|The Collector|100|6.1
173171|146873|A Jungle Book of Regulations|91|7.0
48329|148317|Ryan|13|7.8
22447|77269|Is Anybody There?|95|5.8
43893|145968|Les Misérables|108|7.2
65403|143888|Vital Signs|102|4.5
22804|2150|Saw VI|90|6.0
13576|65310|This Is It|111|6.7
28422|67075|Love Exposure|237|8.1
108021|15912|A Dangerous Woman|102|4.8
94653|97579|Twilight of the Ice Nymphs|91|6.6
1697|18710|Grave Decisions|105|7.2
36949|29907|99 River Street|83|6.7
38680|32175|40 Guns to Apache Pass|95|4.1
24418|3289|Cirque du Freak: The Vampire's Assistant|109|5.5
22821|54795|The Boondock Saints II: All Saints Day|118|5.8
22800|216116|Good Hair|95|6.7
24804|92657|Black Dynamite|90|7.3
29150|103041|Big Fan|91|6.1
14968|117370|Welcome to Dongmakgol|133|7.7
16577|33183|Astro Boy|94|6.1
61647|33064|One Hundred Men and a Girl|84|4.9
37767|89193|Fun Is Beautiful|97|7.1
22820|53925|Gentlemen Broncos|89|6.2
10315|5655|Fantastic Mr. Fox|87|7.5
30431|15148|Creation|108|6.6
197552|22812|Between the Devil and the Deep Blue Sea|0|2.5
38984|56401|Coco Chanel & Igor Stravinsky|120|6.1
36278|51572|Top Dog|86|4.3
32834|61244|MVP: Most Valuable Primate|93|4.5
14834|1103|Not Easily Broken|99|6.3
53263|147671|Price of Glory|118|3.4
51317|37493|Placido|83|7.5
70555|68|The Indian Tomb|97|5.9
63401|73153|L'Amour Fou|252|9.0
84273|144821|Storm Over Asia|127|6.9
82040|176980|Most|29|7.3
85715|141713|Arsenal|70|7.0
836|12386|Barren Lives|115|6.4
17979|24|A Christmas Carol|96|6.6
113520|1305281|The Hart of London|80|8.7
94638|144826|Outskirts|98|5.0
84656|936343|Fires Were Started|63|5.8
105077|587|Battlestar Galactica: The Plan|112|6.6
84772|931236|Hell's Hinges|64|5.7
106537|1040501|Michael Jackson: Life of a Superstar|0|0.0
53767|125354|Kaagaz Ke Phool|148|6.5
18930|83918|Murder by Contract|81|6.3
4475|41670|The Private Lives of Pippa Lee|98|6.0
24565|92005|Our Daily Bread|92|8.0
108200|99667|The Doctor Takes a Wife|88|7.0
77121|95723|A Night to Remember|88|7.3
75804|940663|The Toll of the Sea|54|5.0
24480|21198|Partly Cloudy|5|7.9
176273|1158626|The Chechahcos|87|5.0
19851|566328|Grey Gardens|104|6.7
24293|70212|Goemon|128|6.8
14161|6046|2012|158|5.6
22825|1577|The Box|115|5.4
8088|309|Broken Embraces|127|7.1
70805|146949|Sunday|91|6.3
21581|583726|Through the Mist|139|6.0
22824|62369|The Fourth Kind|98|5.8
25793|20019|Precious|110|6.9
23189|86004|The Undercover Man|85|6.0
11699|6818|The Bad Lieutenant: Port of Call - New Orleans|122|6.0
18239|3288|The Twilight Saga: New Moon|130|5.6
17774|127542|Derailed|89|3.9
28089|34110|The Messenger|113|7.0
14859|116802|Keith|93|7.0
7860|53090|Lemon Tree|106|6.7
22832|11266|Ninja Assassin|99|6.2
